Date,GC=F,PL=F,SI=F,PA=F
2025-06-11,3321.300048828125,1258.0999755859375,36.16600036621094,1087.0999755859375
2025-06-12,3380.89990234375,1272.699951171875,36.2130012512207,1062.0999755859375
2025-06-13,3431.199951171875,1210.800048828125,36.28099822998047,1039.5999755859375
2025-06-16,3396.39990234375,1251.5,36.37900161743164,1036.699951171875
2025-06-17,3386.60009765625,1260.0999755859375,37.09000015258789,1062.300048828125
2025-06-18,3389.800048828125,1311.5,36.86600112915039,1061.800048828125
2025-06-20,3368.10009765625,1263.699951171875,35.97600173950195,1052.800048828125
2025-06-23,3377.699951171875,1283.4000244140625,36.15299987792969,1088.5999755859375
2025-06-24,3317.39990234375,1304.199951171875,35.70100021362305,1067.0
2025-06-25,3327.10009765625,1329.5999755859375,36.084999084472656,1065.4000244140625
2025-06-26,3333.5,1399.800048828125,36.58599853515625,1137.300048828125
2025-06-27,3273.699951171875,1340.9000244140625,36.0369987487793,1145.5999755859375
2025-06-30,3294.39990234375,1334.0,35.85200119018555,1102.0999755859375
2025-07-01,3336.699951171875,1345.9000244140625,36.082000732421875,1105.5
2025-07-02,3348.0,1421.0,36.42599868774414,1157.0
2025-07-03,3331.60009765625,1372.0,36.784000396728516,1136.5
2025-07-04,3332.5,1382.5,36.775001525878906,
2025-07-07,3332.199951171875,1361.800048828125,36.6150016784668,1103.699951171875
2025-07-08,3307.0,1376.5999755859375,36.47200012207031,1110.9000244140625
2025-07-09,3311.60009765625,1370.5999755859375,36.35100173950195,1130.800048828125
2025-07-10,3317.39990234375,1394.9000244140625,37.03799819946289,1186.9000244140625
2025-07-11,3356.0,1452.0,38.67599868774414,1273.0
2025-07-14,3351.5,1399.699951171875,38.46200180053711,1230.5
2025-07-15,3329.800048828125,1395.0,37.83399963378906,1239.0
2025-07-16,3352.5,1417.0999755859375,37.85300064086914,1278.0
2025-07-17,3340.10009765625,1454.4000244140625,38.055999755859375,1291.0
2025-07-18,3353.0,1438.5,38.222999572753906,1291.9000244140625
2025-07-21,3401.89990234375,1477.699951171875,39.10100173950195,1291.4000244140625
2025-07-22,3439.199951171875,1465.5,39.31999969482422,1312.9000244140625
2025-07-23,3394.10009765625,1437.699951171875,39.27799987792969,1315.5999755859375
2025-07-24,3371.0,1424.5999755859375,39.020999908447266,1277.0
2025-07-25,3334.0,1407.4000244140625,38.16699981689453,1243.4000244140625
2025-07-28,3309.10009765625,1404.0999755859375,38.0260009765625,1280.5
2025-07-29,3323.39990234375,1404.0,38.08399963378906,1268.199951171875
2025-07-30,3295.800048828125,1360.699951171875,37.566001892089844,1255.199951171875
2025-07-31,3293.199951171875,1286.4000244140625,36.551998138427734,1196.0999755859375
2025-08-01,3347.699951171875,1304.0,36.7869987487793,1207.9000244140625
2025-08-04,3374.39990234375,1326.4000244140625,37.19200134277344,1194.800048828125
2025-08-05,3381.89990234375,1317.199951171875,37.6870002746582,1193.5
2025-08-06,3380.0,1326.0,37.76599884033203,1137.4000244140625
2025-08-07,3400.300048828125,1339.9000244140625,38.15800094604492,1160.9000244140625
2025-08-08,3439.10009765625,1325.5999755859375,38.41699981689453,1133.199951171875
2025-08-11,3353.10009765625,1329.9000244140625,37.6619987487793,1149.4000244140625
2025-08-12,3348.89990234375,1341.9000244140625,37.89899826049805,1131.199951171875
2025-08-13,3358.699951171875,1331.5,38.499000549316406,1121.0999755859375
2025-08-14,3335.199951171875,1350.300048828125,37.981998443603516,1144.5
2025-08-15,3336.0,1334.300048828125,37.89400100708008,1107.5999755859375
2025-08-18,3331.699951171875,1326.4000244140625,37.95100021362305,1121.4000244140625
2025-08-19,3313.39990234375,1302.300048828125,37.26100158691406,1101.800048828125
2025-08-20,3343.39990234375,1334.0,37.70500183105469,1111.199951171875
2025-08-21,3336.89990234375,1351.199951171875,38.027000427246094,1105.5
2025-08-22,3374.39990234375,1355.4000244140625,39.00299835205078,1123.5
2025-08-25,3373.800048828125,1331.5999755859375,38.676998138427734,1087.5
2025-08-26,3388.60009765625,1342.4000244140625,38.582000732421875,1084.199951171875
2025-08-27,3404.60009765625,1341.4000244140625,38.68899917602539,1082.0
2025-08-28,3431.800048828125,1356.4000244140625,39.189998626708984,1104.5999755859375
2025-08-29,3473.699951171875,1365.699951171875,40.20000076293945,1105.199951171875
2025-09-02,3549.39990234375,1405.800048828125,41.07099914550781,1136.4000244140625
2025-09-03,3593.199951171875,1448.5999755859375,41.54199981689453,1168.5
2025-09-04,3565.800048828125,1371.199951171875,40.9109992980957,1125.5
2025-09-05,3613.199951171875,1381.699951171875,41.07400131225586,1111.5999755859375
2025-09-08,3638.10009765625,1380.800048828125,41.42599868774414,1139.4000244140625
2025-09-09,3643.300048828125,1367.300048828125,40.87799835205078,1124.699951171875
2025-09-10,3643.60009765625,1392.9000244140625,41.132999420166016,1194.300048828125
2025-09-11,3636.89990234375,1395.4000244140625,41.696998596191406,1219.5999755859375
2025-09-12,3649.39990234375,1407.300048828125,42.387001037597656,1229.300048828125
2025-09-15,3682.199951171875,1412.800048828125,42.516998291015625,1204.0
2025-09-16,3688.89990234375,1398.5,42.47100067138672,1179.9000244140625
2025-09-17,3681.800048828125,1372.699951171875,41.72200012207031,1154.4000244140625
2025-09-18,3643.699951171875,1397.4000244140625,41.707000732421875,1168.0
2025-09-19,3671.5,1414.300048828125,42.5359992980957,1150.800048828125
2025-09-22,3740.699951171875,1423.699951171875,43.79899978637695,1193.699951171875
2025-09-23,3780.60009765625,1504.199951171875,44.19200134277344,1232.300048828125
2025-09-24,3732.10009765625,1484.5,43.777000427246094,1221.4000244140625
2025-09-25,3736.89990234375,1530.699951171875,44.696998596191406,1264.4000244140625
2025-09-26,3775.300048828125,1582.699951171875,46.22100067138672,1291.4000244140625
2025-09-29,3820.89990234375,1609.300048828125,46.61199951171875,1265.699951171875
2025-09-30,3840.800048828125,1584.5999755859375,46.25299835205078,1263.5
2025-10-01,3867.5,1569.9000244140625,47.290000915527344,1250.5
2025-10-02,3839.699951171875,1563.800048828125,46.0,1239.800048828125
2025-10-03,3880.800048828125,1619.300048828125,47.59700012207031,1273.0
2025-10-06,3948.5,1634.9000244140625,48.082000732421875,1326.800048828125
2025-10-07,3976.60009765625,1626.5999755859375,47.17900085449219,1347.5999755859375
2025-10-08,4043.300048828125,1678.0,48.65599822998047,1454.199951171875
2025-10-09,3946.300048828125,1634.0999755859375,46.849998474121094,1430.5
2025-10-10,3975.89990234375,1600.699951171875,46.9379997253418,1447.5999755859375
2025-10-13,4108.60009765625,1669.5999755859375,50.130001068115234,1509.4000244140625
2025-10-14,4138.7001953125,1655.0999755859375,50.31399917602539,1569.4000244140625
2025-10-15,4176.89990234375,1668.699951171875,51.073001861572266,1569.0999755859375
2025-10-16,4280.2001953125,1734.9000244140625,53.02299880981445,1655.0
2025-10-17,4189.89990234375,1602.300048828125,49.86399841308594,1499.199951171875
2025-10-20,4336.39990234375,1634.9000244140625,51.11899948120117,1514.800048828125
2025-10-21,4087.699951171875,1504.0,47.45000076293945,1412.5999755859375
2025-10-22,4044.39990234375,1536.0,47.46099853515625,1439.699951171875
2025-10-23,4125.5,1587.5999755859375,48.481998443603516,1470.9000244140625
2025-10-24,4118.39990234375,1593.9000244140625,48.37699890136719,1463.5999755859375
2025-10-27,4001.89990234375,1578.4000244140625,46.5620002746582,1415.9000244140625
2025-10-28,3966.199951171875,1577.0,47.125,1402.699951171875
2025-10-29,3983.699951171875,1591.300048828125,47.72100067138672,1429.5
2025-10-30,4001.300048828125,1608.300048828125,48.428001403808594,1461.5
2025-10-31,3982.199951171875,1569.800048828125,47.99399948120117,1444.699951171875
2025-11-03,4000.300048828125,1574.0,47.88800048828125,1446.9000244140625
2025-11-04,3947.699951171875,1542.300048828125,47.130001068115234,1412.9000244140625
2025-11-05,3980.300048828125,1553.5,47.862998962402344,1442.4000244140625
2025-11-06,3979.89990234375,1528.300048828125,47.79399871826172,1388.0999755859375
2025-11-07,3999.39990234375,1539.300048828125,48.016998291015625,1397.300048828125
2025-11-10,4111.7998046875,1591.0999755859375,50.176998138427734,1443.0999755859375
2025-11-11,4106.7998046875,1589.4000244140625,50.61800003051758,1467.5999755859375
2025-11-12,4204.39990234375,1622.300048828125,53.332000732421875,1499.9000244140625
2025-11-13,4186.89990234375,1603.9000244140625,53.07400131225586,1470.4000244140625
2025-11-14,4087.60009765625,1555.199951171875,50.59000015258789,1420.699951171875
2025-11-17,4068.300048828125,1545.699951171875,50.625,1413.9000244140625
2025-11-18,4061.300048828125,1545.199951171875,50.45000076293945,1419.4000244140625
2025-11-19,4077.699951171875,1546.9000244140625,50.790000915527344,1402.0999755859375
2025-11-20,4056.5,1506.199951171875,50.24700164794922,1382.4000244140625
2025-11-21,4076.699951171875,1513.800048828125,49.87300109863281,1383.5999755859375
2025-11-24,4091.89990234375,1542.5,50.29499816894531,1403.0999755859375
2025-11-25,4139.2001953125,1556.9000244140625,50.933998107910156,1402.199951171875
2025-11-26,4165.2001953125,1578.9000244140625,52.91600036621094,1422.5
2025-11-28,4218.2998046875,1677.699951171875,56.44599914550781,1468.5999755859375
2025-12-01,4239.2998046875,1670.0999755859375,58.417999267578125,1444.800048828125
2025-12-02,4186.60009765625,1644.0,57.983001708984375,1470.9000244140625
2025-12-03,4199.2998046875,1656.5,57.92100143432617,1476.800048828125
2025-12-04,4211.7998046875,1654.4000244140625,56.84700012207031,1451.9000244140625
2025-12-05,4212.89990234375,1655.0,58.422000885009766,1472.4000244140625
2025-12-08,4187.2001953125,1655.0,57.77899932861328,1483.5999755859375
2025-12-09,4206.7001953125,1695.0999755859375,60.16899871826172,1511.4000244140625
2025-12-10,4196.39990234375,1641.800048828125,60.37900161743164,1458.300048828125
2025-12-11,4301.10009765625,1712.199951171875,63.88999938964844,1534.0
